0.000000000000 5.7
0.003319444433 3.7
0.004222222211 2.9
0.004770833322 1.9
0.005819444444 3.0
0.006486111111 3.6
0.008111111111 2.7
0.009041666667 3.4
0.010048611100 1.9
0.010729166667 2.1
0.011777777766 2.2
0.012249999988 1.9
0.012645833322 1.9
0.013069444433 2.0
0.013444444433 2.1
0.014659722211 1.7
0.015270833322 2.1
0.015493055544 2.1
0.015777777778 2.1
0.016395833322 2.5
0.017666666667 1.9
0.018124999988 1.6
0.018590277778 1.5
0.018729166667 1.7
0.019069444433 1.9
0.019895833333 1.7
0.020854166655 1.7
0.021868055544 2.1
0.022048611100 1.9
0.024270833333 1.8
0.024722222211 2.0
0.025993055544 2.1
0.027402777766 1.6
0.027826388877 1.9
0.028041666667 2.5
0.030125000000 2.8
0.030493055556 2.8
0.030979166655 2.0
0.031493055556 2.3
0.032347222222 2.2
0.032701388877 2.3
0.033756944444 1.6
0.034048611111 1.4
0.034569444444 1.9
0.035305555544 1.4
0.035520833322 1.5
0.036062500000 1.8
0.036729166655 2.1
0.037402777778 2.1
0.038569444444 1.9
0.038881944433 1.9
0.039694444433 1.7
0.040826388889 1.9
0.041333333333 1.6
0.041840277778 1.8
0.042208333322 2.0
0.042895833333 1.7
0.043298611100 1.7
0.044534722222 1.9
0.045194444433 1.8
0.045472222222 1.7
0.047604166667 2.7
0.047937499988 2.8
0.048986111111 1.9
0.049916666667 1.7
0.050236111111 1.7
0.050722222222 1.6
0.051263888889 2.1
0.052395833333 1.3
0.052916666667 2.3
0.053736111111 2.0
0.054118055544 2.9
0.055131944433 2.1
0.055708333333 1.7
0.056236111111 1.7
0.057958333322 1.8
0.058569444444 1.7
0.059131944444 2.0
0.060416666655 1.4
0.060840277766 1.5
0.061152777766 1.9
0.061388888889 2.2
0.062201388877 1.6
0.063333333333 2.2
0.063868055556 1.8
0.064458333322 1.8
0.066708333322 1.6
0.066979166667 1.7
0.067583333322 1.8
0.067895833333 1.9
0.069430555556 1.7
0.070583333322 1.3
0.071034722211 1.7
0.071805555556 1.9
0.072104166667 1.7
0.072458333322 2.1
0.074375000000 1.5
0.074618055556 1.7
0.074777777766 2.2
0.075604166667 1.9
0.076013888889 1.2
0.076500000000 1.8
0.076715277766 1.3
0.077395833333 2.0
0.078861111100 1.8
0.079173611111 1.9
0.080555555544 2.8
0.082069444444 1.6
0.083430555556 1.6
0.083923611100 1.6
0.086666666667 1.7
0.088124999988 1.4
0.088624999988 4.2
0.090840277766 1.7
0.092236111111 1.9
0.092715277766 1.7
0.093465277778 1.8
0.095236111100 2.2
0.096548611100 1.8
0.099284722222 1.7
0.104652777778 3.9
0.105854166655 2.1
0.106854166667 1.7
0.107708333322 1.4
0.107958333322 1.4
0.109124999988 1.5
0.109409722222 1.8
0.112381944444 1.6
0.113243055544 2.2
0.114430555544 1.9
0.114631944433 1.9
0.116236111111 2.1
0.116888888889 2.4
0.117125000000 3.0
0.119625000000 1.5
0.120020833322 1.3
0.120951388877 1.6
0.121729166667 1.5
0.122243055556 2.1
0.122861111100 2.0
0.123277777778 1.6
0.124152777778 1.9
0.124861111111 1.6
0.125715277766 1.6
0.128375000000 1.4
0.129465277778 2.4
0.132020833333 1.6
0.132152777778 1.9
0.134826388877 1.4
0.134972222222 1.9
0.138013888877 1.5
0.138750000000 1.9
0.141027777778 1.8
0.141347222211 1.8
0.141944444444 1.9
0.146256944433 1.6
0.149444444444 2.0
0.153111111111 1.8
0.157395833333 1.7
0.158687499988 1.6
0.158923611100 1.9
0.160131944433 2.0
0.161125000000 1.9
0.163173611100 1.3
0.163902777778 1.5
0.167395833333 2.2
0.169069444433 1.4
0.172097222222 2.4
0.173111111100 1.9
0.174256944444 1.6
0.175729166667 2.0
0.177312500000 1.6
0.178986111100 2.3
0.186375000000 1.3
0.186951388877 1.2
