0.854722	1.6
0.902627	1.7
0.911806	1.7
0.918970	1.5
0.926794	1.6
0.929444	1.7
0.942373	1.7
0.948044	1.6
0.952894	1.7
0.957419	2.0
0.978657	2.1
0.989838	2.5
0.997037	1.5
1.032650	1.9
1.042315	2.0
1.069468	1.2
1.078437	1.7
1.084329	1.2
1.091921	1.5
1.098287	1.0
1.098900	1.1
1.100150	1.3
1.110139	1.2
1.115012	1.3
1.122685	1.7
1.124745	1.2
1.126238	1.6
1.135868	1.3
1.147824	1.9
1.149340	2.6
1.158588	1.3
1.161597	1.5
1.162766	0.9
1.169931	1.2
1.184745	0.9
1.188970	1.4
1.189965	1.9
1.194259	1.2
1.197454	1.0
1.205104	1.0
1.208090	1.2
1.211088	2.0
1.231713	1.3
1.234329	1.2
1.235937	1.6
1.240081	3.2
1.242685	1.5
1.243495	1.4
1.244236	1.2
1.254618	2.9
1.258252	1.4
1.263183	1.0
1.270069	1.4
1.281979	2.2
1.286609	1.7
1.291782	1.7
1.294537	1.3
1.295845	1.3
1.297211	1.8
1.308843	0.7
1.311840	0.9
1.313391	1.0
1.319375	1.2
1.320417	0.9
1.321725	1.1
1.325093	1.0
1.328924	1.2
1.330891	2.2
1.339815	1.6
1.341389	3.9
1.343426	3.3
1.346597	1.2
1.348056	2.0
1.351319	1.6
1.353750	1.9
1.360046	0.9
1.362037	1.3
1.364120	1.5
1.366910	1.2
1.368808	1.5
1.371019	0.9
1.375984	1.2
1.380278	1.5
1.389873	1.1
1.394641	1.6
1.399433	1.6
1.400116	1.3
1.412199	1.8
1.414051	1.5
1.414433	1.9
1.419028	2.3
1.425660	2.1
1.427627	1.6
1.430579	1.2
1.432384	1.8
1.437593	1.6
1.440336	1.1
1.444329	1.2
1.452917	1.9
1.456944	2.6
1.463519	1.5
1.465266	1.0
1.465660	1.2
1.472975	1.4
1.477801	1.2
1.479062	1.6
1.480058	0.9
1.486146	1.2
1.493218	4.2
1.501308	1.5
1.502350	1.1
1.506597	1.7
1.508252	1.0
1.513727	1.0
1.520938	1.2
1.523854	1.3
1.529016	1.1
1.540995	1.1
1.541516	1.2
1.550475	3.4
1.575567	1.4
1.581250	1.1
1.582512	1.6
1.584271	1.0
1.585312	0.9
1.592812	0.9
1.595162	1.2
1.596238	1.8
1.598958	1.4
1.600104	1.1
1.602269	0.8
1.605498	1.3
1.608970	1.2
1.614468	1.2
1.615127	1.4
1.626366	0.6
1.627535	1.2
1.632836	1.2
1.636343	1.5
1.637292	1.5
1.638322	1.2
1.641829	1.0
1.643102	1.2
1.643900	1.2
1.648900	1.3
1.651100	1.4
1.655093	1.6
1.662616	1.4
1.665336	0.7
1.668299	1.7
1.669861	1.0
1.691042	1.6
1.693727	2.2
1.698681	1.0
1.711493	2.7
1.714225	1.3
1.714722	1.5
1.717685	1.4
1.739132	1.6
1.746285	1.3
1.748843	1.5
1.750475	1.9
1.762778	1.5
1.767002	1.8
1.768264	1.4
1.772442	1.3
1.786806	1.6
1.788183	1.9
1.791076	1.2
1.798241	1.5
1.816447	1.1
1.818380	1.4
1.819410	1.5
1.842396	1.8
1.844213	1.3
1.855255	1.7
1.869502	1.9
1.882234	2.2
1.883032	1.5
1.905081	2.3
1.906134	1.6
1.919745	1.4
1.922454	1.4
1.950949	1.1
1.973102	2.5
1.986794	1.7
1.990556	1.1
2.010637	1.8
2.018819	1.7
2.025833	2.6
2.044433	1.1
2.054792	1.1
2.063970	1.7
2.070081	1.0
2.088576	0.9
2.091678	1.0
2.118981	1.3
2.121875	0.8
2.126644	1.1
2.130035	2.2
2.149722	1.3
2.158252	1.8
2.174363	1.5
2.192697	1.8
2.197940	1.3
2.198576	1.6
2.199167	1.7
2.199722	1.9
2.207894	1.6
2.213391	1.7
2.218692	1.1
2.220255	1.3
2.232060	1.3
2.241551	1.2
2.247766	1.7
2.256956	1.0
2.261111	1.3
2.276192	2.9
2.283171	1.3
2.284861	2.0
2.293148	1.3
2.298993	1.7
2.319201	3.1
2.324861	1.2
2.328484	1.4
2.332465	1.3
2.335243	1.2
2.348519	1.3
2.349294	1.5
2.355856	1.7
2.359815	2.5
2.376331	2.9
2.383866	1.5
2.400486	1.2
2.407384	1.2
2.415694	1.4
2.423889	1.2
2.431377	1.1
2.434687	1.1
2.451505	1.7
2.456412	0.3
2.458218	1.0
2.458611	0.4
2.459039	1.0
2.465394	0.9
2.465741	1.2
2.475521	1.3
2.476968	1.2
2.478646	1.1
2.479433	0.2
2.499838	1.4
2.501748	0.2
2.502257	0.8
2.503322	0.2
2.505000	0.2
2.505347	1.2
2.506701	1.0
2.509410	1.5
2.509850	0.4
2.518148	0.6
2.519757	0.9
2.524444	1.2
2.525150	0.5
2.529838	1.3
2.538646	1.2
2.540139	0.3
2.545787	1.5
2.547164	0.2
2.556563	0.5
2.566887	0.6
2.567639	0.4
2.569456	0.2
2.570498	0.0
2.587940	0.8
2.591528	0.7
2.593241	1.6
2.606725	1.1
2.608623	1.2
2.621875	1.8
2.635486	0.7
2.645451	0.8
2.646157	1.2
2.647199	1.0
2.652778	0.9
2.660544	2.3
2.669444	0.7
2.675382	0.7
2.677442	1.6
2.687373	1.3
2.733762	2.0
2.736817	0.9
2.741019	0.7
2.755579	1.3
2.756921	1.7
2.761736	1.6
2.763542	1.3
2.770150	1.1
2.776794	1.0
2.782083	1.1
2.796725	0.4
2.800706	1.5
2.808090	1.2
2.819722	1.6
2.829734	4.3
2.832106	1.5
2.833600	1.5
2.834410	1.2
2.836458	1.0
2.838356	1.5
2.840058	1.6
2.844028	1.3
2.844942	1.4
2.847998	1.2
2.851817	1.3
2.852187	1.2
2.852859	0.7
2.860914	1.7
2.862720	0.8
2.866736	0.9
2.867477	1.5
2.880810	0.8
2.887558	1.0
2.888391	1.1
2.898079	1.5
2.905579	1.5
2.906852	1.1
2.920822	1.5
2.925949	1.4
2.945741	1.4
2.947731	0.9
2.948542	0.8
2.951933	0.9
2.966192	1.1
2.966759	1.4
2.976817	3.1
2.984340	0.8
2.984792	0.8
3.003889	1.2
3.013773	1.6
3.017731	0.7
3.030613	0.9
3.042512	1.2
3.045972	2.2
3.051979	1.5
3.067847	1.1
3.084838	1.4
3.087986	1.1
3.120799	2.2
3.130255	1.9
3.138530	0.5
3.142106	1.1
3.149306	1.3
3.149803	1.0
3.150556	1.5
3.153877	0.5
3.158322	0.5
3.161806	0.7
3.167269	0.7
3.170544	1.5
3.180174	0.5
3.183438	0.5
3.185856	0.6
3.188530	0.7
3.194363	0.7
3.197350	0.4
3.217998	0.8
3.218403	0.6
3.222546	1.4
3.226586	0.8
3.239537	2.3
3.242326	1.4
3.243762	1.4
3.254433	1.0
3.256389	0.8
3.261146	1.4
3.262338	0.8
3.263102	0.6
3.264456	0.4
3.266169	1.1
3.273345	0.3
3.273831	0.7
3.278345	0.8
3.280139	0.7
3.299919	1.3
3.305150	0.4
3.305926	0.9
3.308391	0.7
3.309745	0.6
3.310359	0.4
3.311597	1.9
3.313762	0.2
3.316250	0.8
3.318356	0.4
3.327118	0.6
3.329826	0.8
3.334433	1.2
3.338785	1.1
3.350081	1.6
3.351863	0.4
3.358067	0.3
3.365162	0.6
3.370718	0.6
3.374178	0.6
3.377350	2.0
3.388808	1.4
3.394155	0.8
3.399711	0.4
3.405405	0.4
3.416331	1.1
3.422731	1.2
3.436539	2.4
3.445880	0.5
3.453472	1.8
3.457662	1.1
3.470752	1.9
3.474676	2.4
3.501123	0.4
3.504225	2.0
3.504965	1.1
3.510394	2.2
3.519664	0.8
3.531053	1.3
3.535810	1.0
3.545741	1.9
3.550266	1.1
3.552836	1.8
3.554109	2.9
3.557708	1.2
3.562222	1.1
3.564178	1.3
3.569201	1.3
3.569826	1.2
3.573924	2.4
3.578704	1.4
3.598785	1.4
3.603588	1.3
3.606377	1.2
3.609514	1.3
3.613588	0.4
3.626134	1.4
3.629086	1.4
3.643924	2.0
3.648403	1.4
3.671319	0.9
3.682465	1.5
3.691505	1.1
3.719282	1.6
3.725208	0.7
3.727894	1.0
3.732384	1.7
3.733935	1.2
3.738056	2.8
3.741331	0.7
3.741933	1.3
3.743519	0.9
3.761192	1.4
3.761586	1.6
3.767280	1.3
3.768113	0.5
3.773808	2.7
3.775799	1.6
3.782049	1.1
3.784884	0.5
3.793877	0.9
3.801366	2.8
3.806759	1.8
3.828924	1.5
3.836736	1.5
3.847315	1.1
3.848183	1.5
3.859236	2.1
3.861898	1.4
3.870046	1.0
3.885799	1.8
3.890150	1.3
3.909595	1.5
3.922813	1.8
3.933519	1.3
3.941910	1.8
3.949167	1.3
3.958611	1.2
3.980336	0.9
3.984155	1.4
3.987361	1.2
3.991759	1.4
4.034826	2.4
4.059769	0.7
4.068090	1.5
4.116470	3.8
4.116944	3.6
4.120475	1.8
4.130845	1.3
4.134676	1.4
4.135914	1.0
4.149479	1.3
4.164919	0.7
4.178495	0.9
4.192060	1.2
4.194074	0.6
4.196748	1.7
4.217083	0.6
4.222917	1.4
4.225799	1.4
4.226759	1.0
4.239537	1.7
4.242454	0.8
4.243912	2.4
4.250741	2.9
4.257847	1.5
4.270035	0.7
4.272037	0.8
4.283206	1.9
4.299514	0.8
4.301528	1.4
4.307905	2.3
4.314410	0.3
4.316134	1.2
4.317766	1.1
4.331238	1.3
4.338796	0.8
4.341238	1.9
4.348553	1.4
4.353981	1.0
4.362975	0.6
4.363981	1.0
4.365185	1.6
4.372164	0.9
4.396609	2.1
4.401481	0.3
4.440856	1.8
4.449329	1.1
4.455521	1.5
4.459942	0.8
4.460475	0.5
4.461713	1.0
4.470625	1.1
4.482234	1.2
4.520637	1.6
4.533009	1.3
4.551192	1.6
4.579745	1.3
4.613171	2.3
4.650787	2.3
4.667986	2.1
4.674225	1.9
4.695336	2.9
4.704780	2.6
4.709502	1.1
4.728194	1.6
4.732847	1.2
4.761829	1.3
4.786285	2.3
4.818877	2.1
4.824722	1.1
4.826713	1.1
4.833727	1.5
4.873090	1.1
4.874514	1.5
4.905359	2.0
4.942743	3.5
4.944734	3.1
5.010359	1.0
5.012037	1.3
5.033623	1.3
5.078113	1.4
5.103900	1.6
5.113843	1.1
5.165556	1.2
5.166713	1.6
5.228877	1.5
5.230139	1.2
5.277986	1.7
5.293414	1.7
5.295220	2.6
5.318345	1.3
5.337720	2.0
5.420579	0.8
5.496667	1.5
5.629734	1.6
5.687141	2.0
5.701146	1.8
5.807338	1.3
5.867106	1.3
5.921563	3.0
5.925498	1.3
5.970208	2.3
5.982512	1.1
5.988588	0.6
5.995949	0.7
6.030972	2.1
6.065868	1.0
6.089456	1.0
6.091597	1.3
6.108310	1.8
6.133611	1.0
6.139132	0.7
6.180359	2.2
6.205868	1.9
6.217176	0.5
6.222674	1.3
6.229016	1.5
6.246921	1.2
6.252593	0.7
6.294630	1.2
6.295417	1.2
6.302593	1.2
6.346076	0.7
6.349444	1.2
6.370058	1.1
6.388113	1.5
6.389375	1.1
6.400278	1.0
6.433623	0.8
6.545127	1.4
6.578009	1.2
6.585069	2.3
6.599421	0.9
6.601447	1.0
6.604537	2.2
6.644826	1.5
6.738345	1.7
6.839005	1.5
6.860174	1.8
6.982025	1.5
6.996678	0.7
7.052477	1.5
7.071042	1.2
7.088356	1.1
7.153079	1.1
7.175440	0.6
7.189387	0.8
7.193484	0.7
7.197396	0.4
7.198600	0.6
7.224005	1.0
7.247662	0.5
7.254005	1.2
7.255544	1.2
7.276447	0.7
7.278032	0.3
7.303380	0.0
7.340486	0.7
7.341377	0.4
7.344155	0.5
7.346539	0.6
7.375926	0.4
7.378634	0.6
7.383877	1.4
7.445914	0.6
7.449213	1.2
7.464259	2.2
7.466968	0.4
7.473067	0.2
7.481273	1.3
7.495567	1.7
7.543981	0.8
7.562650	0.9
7.577847	1.3
7.590231	0.5
7.591620	0.9
7.604225	0.7
7.614641	1.8
7.681424	0.9
7.714664	4.0
7.838542	2.4
7.847882	1.6
7.851331	1.8
7.857477	1.0
7.946667	1.2
7.961597	1.1
7.983449	0.9
8.000324	1.3
8.007720	1.2
8.029537	1.7
8.072812	1.1
8.090718	0.2
8.110880	1.0
8.120093	1.2
8.143194	0.5
8.149329	2.1
8.156505	1.1
8.190185	0.5
8.205405	0.7
8.214051	0.8
8.219780	0.8
8.232118	1.3
8.239039	0.6
8.246562	0.6
8.253889	0.5
8.257685	0.4
8.258206	0.4
8.260289	0.5
8.261597	0.5
8.263021	0.7
8.278565	1.6
8.303044	0.6
8.325984	1.6
8.326667	1.7
8.328843	1.2
8.333299	1.3
8.343322	0.5
8.345810	0.3
8.347257	0.5
8.361644	0.8
8.363241	0.4
8.377639	0.7
8.395023	0.2
8.406806	1.8
8.422627	0.5
8.423044	0.6
8.429375	0.5
8.445394	0.6
8.450428	0.9
8.459699	3.9
8.463762	0.2
8.464225	0.9
8.467118	0.1
8.468819	2.0
8.471852	1.0
8.472708	0.8
8.476065	0.4
8.503356	1.0
8.506088	0.9
8.508160	0.8
8.514375	0.6
8.524572	1.1
8.528889	0.5
8.531296	1.4
8.534676	0.6
8.541123	0.8
8.543657	1.4
8.550162	0.2
8.569537	0.2
8.570417	1.2
8.580428	0.4
8.584433	1.5
8.588866	0.5
8.591389	1.5
8.596424	0.8
8.606875	1.9
8.614421	0.6
8.628877	2.0
8.637882	0.7
8.644213	0.1
8.649861	1.3
8.660312	1.2
8.667465	0.8
8.726887	0.8
8.774005	1.8
8.838299	2.2
8.840567	1.2
8.844271	1.3
8.900752	0.5
8.932905	2.1
8.935394	1.7
9.057095	0.7
9.068796	0.9
9.081794	1.3
9.098009	1.3
9.128542	1.2
9.157095	0.8
9.158021	0.5
9.160868	0.9
9.168738	1.1
9.170116	0.8
9.223414	2.5
9.223935	0.4
9.227882	0.9
9.240961	0.3
9.243947	1.0
9.269722	0.5
9.283565	0.9
9.347037	0.6
9.375995	0.7
9.398785	0.8
9.417951	1.6
9.423310	0.5
9.438495	1.5
9.454664	0.2
9.459317	0.2
9.491146	0.8
9.492731	0.6
9.493657	0.7
9.499815	0.8
9.500463	0.8
9.508437	0.7
9.510903	1.5
9.520509	0.5
9.531100	0.4
9.532847	0.2
9.540671	0.8
9.541562	0.9
9.572674	0.9
9.575741	0.7
9.582940	0.5
9.594560	0.5
9.606331	0.4
9.624178	0.9
9.624734	0.5
9.626076	0.3
9.632350	0.8
9.641933	0.9
9.669120	2.0
9.669780	1.2
9.681007	1.1
9.722257	0.8
9.723137	0.7
9.754039	0.7
9.782060	1.0
9.796771	0.7
9.800787	1.1
9.826667	0.8
9.889398	1.6
9.891447	1.3
9.893773	0.9
9.913414	1.3
9.913819	1.3
9.939687	1.6
9.951840	0.7
9.973009	0.4
9.976644	1.9
10.006424	1.3
10.021829	1.6
10.023090	0.7
10.044861	1.0
10.054560	1.3
10.063403	0.5
10.090093	2.1
10.093542	0.7
10.104051	1.6
10.112743	1.2
10.123252	1.3
10.125833	2.0
10.149016	0.7
10.156146	1.3
10.162315	0.4
10.174028	0.8
10.179086	1.5
10.193287	2.5
10.230139	1.5
10.257940	0.5
10.271551	0.2
10.280058	0.3
10.288102	1.0
10.329549	0.1
10.345822	0.4
10.350012	0.7
10.355880	1.1
10.373391	0.2
10.379421	0.3
10.380336	0.2
10.386447	2.3
10.395961	0.9
10.399190	0.6
10.403264	1.3
10.413877	0.2
10.416134	0.9
10.439815	1.8
10.446771	0.5
10.451470	1.6
10.453681	1.4
10.465579	0.7
10.466169	1.6
10.468681	1.0
10.469583	0.7
10.477025	0.4
10.486493	0.9
10.491690	0.6
10.495729	0.5
10.496736	0.7
10.497813	1.3
10.503009	1.5
10.503843	0.5
10.504201	0.1
10.511991	0.7
10.516655	0.5
10.523264	0.7
10.553495	0.3
10.561863	1.1
10.587014	1.6
10.614630	0.8
10.643495	0.8
10.648461	0.2
10.665451	0.8
10.667419	1.9
10.672685	0.7
10.697778	1.0
10.731678	1.5
10.785833	1.4
10.792894	0.7
10.798229	0.8
10.823773	1.3
10.931644	1.5
10.937708	0.6
10.946852	0.8
10.981771	1.6
10.989039	1.5
11.030544	0.4
11.056146	0.2
11.066088	1.5
11.067593	0.3
11.068391	0.6
11.072697	0.5
11.078056	1.1
11.091042	0.8
11.094097	1.1
11.147685	1.1
11.164815	1.0
11.171389	1.4
11.179213	0.3
11.180648	0.5
11.210729	0.7
11.217269	2.2
11.224271	0.9
11.231782	1.9
11.269433	0.3
11.275683	0.8
11.288750	0.2
11.308507	1.2
11.365243	1.0
11.365637	0.9
11.407882	1.5
11.459444	0.2
11.484815	1.6
11.486447	0.6
11.502824	1.7
11.504699	1.2
11.522824	1.5
11.538206	0.6
11.557882	0.4
11.583125	0.9
11.598843	2.3
11.600162	1.5
11.601447	1.7
11.619375	0.6
11.649097	1.1
11.684132	1.2
11.689387	1.1
11.707812	0.4
11.748148	0.8
11.762766	0.1
11.841690	1.3
11.861250	1.0
11.920556	1.2
11.954560	0.6
12.029988	0.1
12.098542	1.4
12.117280	0.9
12.128009	1.2
12.145694	0.7
12.192824	0.8
12.196956	0.7
12.208553	0.4
12.214421	1.5
12.224433	1.9
12.229861	0.7
12.235243	0.8
12.238727	0.3
12.256829	0.7
12.298600	1.6
12.311852	1.2
12.328623	0.4
12.395995	0.9
12.422639	0.2
12.425243	0.0
12.446898	2.5
12.458519	2.0
12.459190	0.7
12.472488	1.5
12.485822	0.4
12.489896	1.1
12.519074	0.8
12.556076	0.6
12.565532	0.3
12.578924	1.1
12.606748	0.7
12.609410	0.6
12.636713	1.4
12.638056	1.6
12.640579	0.3
12.644838	1.0
12.715382	2.6
12.720417	1.2
12.802546	1.5
12.820741	2.1
12.837755	0.7
12.894329	0.6
12.897442	1.1
12.900683	0.6
12.916065	0.7
12.935370	1.7
12.935810	1.5
12.994201	1.9
13.017442	1.3
13.100567	1.4
13.120903	0.5
13.133229	0.9
13.159190	1.4
13.189317	0.5
13.196100	0.7
13.235440	0.9
13.263634	1.1
13.264062	0.5
13.277350	0.4
13.298194	1.6
13.303021	1.4
13.315278	0.7
13.329433	0.7
13.335810	1.1
13.341806	1.4
13.403715	0.4
13.432778	0.2
13.573866	0.7
13.585683	0.8
13.599051	0.8
13.610069	3.2
13.611273	1.0
13.637650	0.5
13.644398	1.3
13.659514	0.8
13.667303	0.3
13.717847	1.6
13.769919	0.7
13.785324	2.8
13.820891	1.4
13.823287	0.9
14.048356	0.3
14.082882	1.3
14.098808	0.6
14.105104	0.2
14.125660	0.5
14.158542	1.1
14.178669	0.7
14.179340	1.3
14.181759	1.4
14.198356	0.4
14.227928	0.1
14.229109	0.1
14.249896	0.3
14.266817	0.7
14.270822	0.9
14.272315	0.9
14.329525	0.1
14.338368	0.4
14.340405	1.1
14.355174	0.7
14.360336	0.2
14.362106	0.1
14.367963	0.9
14.381019	0.7
14.386771	0.1
14.398507	0.2
14.406921	0.4
14.421424	0.4
14.423843	0.2
14.429919	1.0
14.444734	0.3
14.450810	0.5
14.480405	1.4
14.496400	1.5
14.504028	0.1
14.509190	0.5
14.512928	0.2
14.518773	0.5
14.520278	0.4
14.565799	1.0
14.598542	0.2
14.604375	1.2
14.614248	0.2
14.617002	0.9
14.635208	1.3
14.643704	0.1
14.668507	1.2
14.731447	0.5
14.761887	1.1
14.789190	1.8
14.799954	1.0
14.821701	0.9
14.846806	0.5
14.848403	0.4
14.970903	1.6
15.049039	0.8
15.054282	1.4
15.079757	1.3
15.142060	1.8
15.160150	0.6
15.168808	1.2
15.327789	0.4
15.347778	0.7
15.348310	0.5
15.367766	0.7
15.399491	0.6
15.411736	0.6
15.451829	0.3
15.480868	0.5
15.482419	0.5
15.628194	1.7
15.661979	0.4
15.860058	2.3
16.013368	1.0
16.152153	1.1
16.173264	0.7
16.204016	0.4
16.226921	0.2
16.241806	0.5
16.258009	0.4
16.264190	1.2
16.288380	0.8
16.301794	0.4
16.317720	0.5
16.400856	0.5
16.432060	0.1
16.444931	0.4
16.450081	1.9
16.451701	0.9
16.457951	0.7
16.484456	0.7
16.493148	0.3
16.496204	0.7
16.550544	0.9
16.557407	0.8
16.562650	0.5
16.609907	1.5
16.618322	0.6
16.664630	0.4
16.708796	0.7
16.714815	1.0
16.743970	0.8
16.778194	1.1
16.798368	1.6
16.833877	1.1
16.835590	1.8
16.864248	1.2
16.931273	0.7
16.963171	1.3
16.982731	1.5
17.028947	0.6
17.078090	1.0
17.088762	1.2
17.147049	1.9
17.187523	1.4
17.244051	2.2
17.274201	2.2
17.374005	1.2
17.505880	2.3
17.514861	0.7
17.520787	1.3
17.526701	1.4
17.547940	1.2
17.564618	0.4
17.575266	1.0
17.589132	0.5
17.598657	0.6
17.635938	0.5
17.645498	0.1
17.691007	1.2
17.711354	0.7
17.795000	1.4
17.801146	1.0
17.844248	0.3
17.847188	1.7
17.881840	0.9
17.897894	1.2
17.903241	0.4
17.905185	2.0
17.923704	0.9
17.949826	0.7
17.959051	0.7
17.989317	0.7
18.069711	0.8
18.074722	0.5
18.075104	0.7
18.099780	0.3
18.135428	1.3
18.188414	0.8
18.192072	1.7
18.216701	1.9
18.228229	1.0
18.236030	0.8
18.248519	0.6
18.258264	0.5
18.303704	0.7
18.307454	0.7
18.312396	0.4
18.319282	0.4
18.340359	0.4
18.364097	1.2
18.401771	3.8
18.406215	1.0
18.412535	0.5
18.420856	0.6
18.432593	0.9
18.452766	0.5
18.460602	0.6
18.468252	0.4
18.485324	0.6
18.486389	0.3
18.508530	0.3
18.510255	1.5
18.512130	0.1
18.513032	0.4
18.518634	2.6
18.521400	0.6
18.523461	0.3
18.533681	1.2
18.534699	0.3
18.545544	1.0
18.551435	1.3
18.554977	0.4
18.583958	0.3
18.593912	0.5
18.602454	0.5
18.606690	1.3
18.617940	0.4
18.625266	0.3
18.680440	0.8
18.696840	0.3
18.704132	0.3
18.772963	0.6
18.784340	0.7
18.850324	0.2
18.860440	1.1
18.867176	0.8
18.877419	1.5
18.919583	0.7
18.934977	0.1
18.941169	1.6
18.956609	0.4
18.974317	0.4
19.005081	0.7
19.021713	0.6
19.025880	0.6
19.027708	0.6
19.054387	0.9
19.059248	0.7
19.068287	0.6
19.075058	2.8
19.096447	1.2
19.097338	0.7
19.100243	1.1
19.115637	0.6
19.125556	2.0
19.141088	1.4
19.163565	0.9
19.228542	0.5
19.273438	0.2
19.281713	0.6
19.303438	1.2
19.319317	0.5
19.321759	1.3
19.336759	2.3
19.392118	0.4
19.428264	0.6
19.477049	0.7
19.492998	0.8
19.519618	0.5
19.526285	0.3
19.530069	0.3
19.537650	0.3
19.541389	0.0
19.544745	0.7
19.590451	0.5
19.593137	0.8
19.593623	0.6
19.611829	0.4
19.893715	1.6
19.894063	1.4
19.967535	1.3
19.979491	1.6
20.089387	0.8
20.096192	1.3
20.111192	0.9
20.161829	1.2
20.197662	0.6
20.204907	1.4
20.226366	1.2
20.258426	0.7
20.262963	2.0
20.274572	0.8
20.281366	0.7
20.302801	0.1
20.315833	0.6
20.318275	0.3
20.326921	1.2
20.329213	0.4
20.340556	0.7
20.364502	1.0
20.375451	0.5
20.383484	0.4
20.411840	0.5
20.429120	0.5
20.510949	0.6
20.516840	0.4
20.529144	0.4
20.583287	1.9
20.642662	2.1
20.720764	0.4
20.725486	2.1
20.726250	0.9
20.759803	1.8
20.764838	0.6
20.816748	2.5
20.818345	0.9
20.834155	1.5
20.877824	0.6
20.993021	2.2
21.048125	0.4
21.086215	0.8
21.107917	1.2
21.115532	0.7
21.186076	1.5
21.217824	0.4
21.293646	0.3
21.456910	0.6
21.501551	0.2
21.546690	0.5
21.559850	0.3
21.572431	0.4
21.587951	0.8
21.617442	1.0
21.618056	1.1
21.807963	0.9
21.852500	1.1
21.973264	1.9
21.978981	1.4
21.992905	1.2
21.997650	1.8
