23.1083	45.1404	2023	2	14	2	12.1	17	8	53
23.1098	45.1376	2023	2	14	1.5	10.9	17	12	52
23.0967	45.1603	2023	2	14	2.3	19.6	17	17	54
23.1101	45.1523	2023	2	14	2.3	15.7	17	24	41
23.1137	45.1623	2023	2	14	1.9	13.6	17	26	8
23.1002	45.1491	2023	2	14	2	12.3	17	29	55
23.1556	45.1655	2023	2	14	2.4	13.2	17	34	36
23.0969	45.1523	2023	2	14	2	13.5	17	50	4
23.1360	45.1561	2023	2	14	1.8	7.6	17	52	23
23.0245	45.1366	2023	2	14	1.4	16.4	17	54	14
23.1312	45.1631	2023	2	14	3.4	3	17	59	16
23.1612	45.1784	2023	2	14	2.6	3.1	18	2	38
23.1286	45.1758	2023	2	14	2.3	12.8	18	4	17
23.0825	45.153	2023	2	14	1.8	6.5	18	6	4
23.1058	45.144	2023	2	14	2.6	12.2	18	9	49
23.1299	45.1661	2023	2	14	1.5	22.4	18	12	17
23.1352	45.1807	2023	2	14	1.9	12.8	18	16	11
23.0500	45.1569	2023	2	14	1.8	14.5	18	18	24
23.0984	45.1509	2023	2	14	1.6	11.5	18	20	15
23.1085	45.1475	2023	2	14	1.8	10.7	18	21	36
23.0967	45.1506	2023	2	14	1.7	12.6	18	24	59
23.1539	45.1361	2023	2	14	1.2	15.9	18	25	59
23.1465	45.1429	2023	2	14	1.5	13.9	18	26	43
23.1101	45.1159	2023	2	14	1.4	8.1	18	29	41
23.1421	45.1605	2023	2	14	1.5	5.9	18	31	48
23.1154	45.1518	2023	2	14	1.6	11.8	18	39	21
23.1010	45.146	2023	2	14	2.8	12.4	18	42	5
23.1053	45.1569	2023	2	14	2.2	15.2	18	44	34
23.0517	45.1311	2023	2	14	1.5	16.8	18	47	44
23.1413	45.1025	2023	2	14	1.6	13	18	48	17
23.1157	45.112	2023	2	14	1.7	12.2	18	53	1
23.1426	45.1092	2023	2	14	1.7	14.4	18	54	31
23.1251	45.1833	2023	2	14	1.5	16.4	18	55	15
23.1262	45.1538	2023	2	14	1.8	7.4	19	4	30
23.1194	45.1699	2023	2	14	1.6	1.4	19	10	42
23.2179	45.1781	2023	2	14	2.5	7.3	19	14	31
23.0330	45.1556	2023	2	14	1.3	11.5	19	20	56
23.1167	45.1743	2023	2	14	1.9	13.5	19	22	10
23.0967	45.1516	2023	2	14	2.1	14.6	19	24	52
23.0675	45.151	2023	2	14	2	5.2	19	26	55
23.1727	45.1938	2023	2	14	1.8	11	19	28	46
23.0527	45.1414	2023	2	14	1.7	11.6	19	31	2
23.0628	45.1555	2023	2	14	2.1	11.5	19	34	39
23.0975	45.1548	2023	2	14	2.3	12.1	19	46	4
23.1811	45.1922	2023	2	14	1.9	11.5	19	51	23
23.0739	45.1598	2023	2	14	1.5	11.3	19	53	17
23.1741	45.1703	2023	2	14	1.3	16.3	19	55	11
23.0714	45.1455	2023	2	14	1.6	5.9	20	7	28
23.1773	45.1738	2023	2	14	2.1	13.3	20	9	2
23.1028	45.1714	2023	2	14	2.3	14.3	20	15	5
23.1450	45.1423	2023	2	14	1.7	22.8	20	22	40
23.1950	45.1702	2023	2	14	3.7	2.4	20	32	37
23.1284	45.1599	2023	2	14	3.1	3.5	20	40	22
23.1168	45.1796	2023	2	14	1.8	12.3	20	45	14
23.2182	45.2526	2023	2	14	1.6	17.6	20	45	49
23.1014	45.1454	2023	2	14	1.4	5	20	50	34
23.1471	45.1393	2023	2	14	1.4	7.1	20	55	17
23.1097	45.1348	2023	2	14	1.4	16.6	20	56	18
23.1157	45.1256	2023	2	14	1.3	15.7	21	7	16
23.1122	45.1392	2023	2	14	1.4	5.1	21	14	25
23.1963	45.1791	2023	2	14	2	4.7	21	19	25
23.1555	45.1708	2023	2	14	1.8	7.3	21	24	6
23.1442	45.1514	2023	2	14	2.4	9.1	21	26	23
23.1217	45.1567	2023	2	14	1.4	7.8	21	29	26
23.1311	45.1651	2023	2	14	1.4	5.5	21	38	43
23.1282	45.1223	2023	2	14	1.4	13	21	47	14
23.1455	45.1284	2023	2	14	3	4.1	21	51	45
23.1868	45.1564	2023	2	14	1.6	6.8	22	6	46
23.1387	45.1473	2023	2	14	1.3	12.8	22	10	17
23.2015	45.1705	2023	2	14	2	6.5	22	14	3
23.1227	45.1415	2023	2	14	1.4	5.2	22	17	57
23.1085	45.1048	2023	2	14	1.4	5.5	22	19	23
23.2149	45.1851	2023	2	14	2.6	3.5	22	25	51
23.2061	45.1977	2023	2	14	1.8	11.7	22	31	18
23.2057	45.187	2023	2	14	2.5	4.3	22	34	38
23.0976	45.1598	2023	2	14	2.4	16.3	22	38	42
23.1753	45.1177	2023	2	14	1.2	15	22	51	38
23.1963	45.1753	2023	2	14	1.2	5.7	22	52	28
23.1191	45.1125	2023	2	14	1.3	15.8	22	54	12
23.1249	45.1643	2023	2	14	1.4	6.1	23	5	19
23.0996	45.1763	2023	2	14	1.8	7.6	23	10	15
23.1624	45.2063	2023	2	14	1.3	8.1	23	14	4
23.0995	45.1672	2023	2	14	1.4	13.5	23	15	8
23.1099	45.159	2023	2	14	2.1	14	23	17	12
23.0990	45.1429	2023	2	14	1.5	6.5	23	19	57
23.1274	45.1594	2023	2	14	1.6	14.3	23	23	13
23.1154	45.1596	2023	2	14	1.3	8.5	23	26	12
23.1897	45.2002	2023	2	14	2	8.2	23	28	26
23.1152	45.1563	2023	2	14	2.4	11	23	30	37
23.1833	45.1301	2023	2	14	2.5	2	23	40	0
23.1271	45.1427	2023	2	14	1.4	17.1	23	47	38
23.0852	45.1661	2023	2	14	1.4	4.4	23	54	6
23.1607	45.1913	2023	2	14	1.9	10.2	23	57	50
23.1820	45.172	2023	2	15	1.4	12.2	0	3	59
23.0966	45.1553	2023	2	15	1.6	13.5	0	6	22
23.1046	45.1361	2023	2	15	2.7	3.5	0	9	24
23.1291	45.1542	2023	2	15	2.2	11.8	0	16	9
23.1163	45.1686	2023	2	15	2	13.2	0	21	13
23.1959	45.1624	2023	2	15	1.3	6.4	0	25	28
23.0782	45.1511	2023	2	15	1.4	10.4	0	28	14
23.1234	45.1508	2023	2	15	1.3	4.6	0	29	8
23.1228	45.1249	2023	2	15	3.3	3.9	0	30	22
