23.16980	45.16550	2023	2	14	1.70	14.90	14	56.85
23.12470	45.18440	2023	2	14	1.30	17.40	14	58.51
23.12030	45.15650	2023	2	14	1.70	16.90	14	59.16
23.09260	45.17050	2023	2	14	1.90	13.40	15	0.27
23.16950	45.16960	2023	2	14	1.70	17.40	15	0.70
23.12330	45.17250	2023	2	14	2.10	16.40	15	1.21
23.13910	45.15730	2023	2	14	1.50	18.00	15	3.97
23.10740	45.14980	2023	2	14	1.70	16.90	15	4.32
23.19150	45.18130	2023	2	14	2.20	16.00	15	4.55
23.10550	45.14600	2023	2	14	1.90	15.70	15	5.74
23.15910	45.10960	2023	2	14	1.20	18.80	15	6.33
23.15690	45.18600	2023	2	14	1.80	18.70	15	7.03
23.15450	45.16650	2023	2	14	1.30	20.10	15	7.34
23.11880	45.17860	2023	2	14	2.00	13.80	15	8.32
23.07480	45.16870	2023	2	14	1.80	12.50	15	10.43
23.07440	45.14630	2023	2	14	1.90	15.70	15	10.88
23.15870	45.14010	2023	2	14	2.80	14.50	15	12.87
23.18410	45.17950	2023	2	14	1.60	17.90	15	15.05
23.19010	45.19120	2023	2	14	1.60	15.30	15	17.01
23.15270	45.15860	2023	2	14	1.60	16.60	15	17.72
23.08900	45.16720	2023	2	14	1.70	14.60	15	21.67
23.14780	45.12770	2023	2	14	1.40	23.40	15	23.77
23.13590	45.15270	2023	2	14	4.20	17.00	15	24.49
23.10460	45.17200	2023	2	14	1.70	15.70	15	27.68
23.09110	45.15450	2023	2	14	1.90	11.70	15	29.69
23.08960	45.16590	2023	2	14	1.70	12.10	15	30.38
23.10280	45.15580	2023	2	14	1.80	13.00	15	31.46
23.12300	45.17690	2023	2	14	2.20	16.00	15	34.01
23.15980	45.18780	2023	2	14	1.80	13.00	15	35.90
23.17020	45.18940	2023	2	14	1.70	14.60	15	39.84
23.13490	45.14950	2023	2	14	3.90	17.00	15	47.57
23.12670	45.16080	2023	2	14	2.10	15.90	15	49.30
23.06030	45.16130	2023	2	14	1.70	13.70	15	50.74
23.14490	45.19010	2023	2	14	1.40	15.80	15	51.97
23.16930	45.19710	2023	2	14	1.40	14.20	15	52.33
23.15690	45.16550	2023	2	14	1.50	17.40	15	54.01
23.19390	45.19110	2023	2	14	1.80	16.90	15	54.42
23.15600	45.16020	2023	2	14	1.60	18.20	15	58.70
23.10080	45.14450	2023	2	14	2.20	15.40	15	59.94
23.13830	45.15920	2023	2	14	1.90	13.90	16	1.65
23.14450	45.15000	2023	2	14	1.90	15.70	16	1.94
23.14800	45.15670	2023	2	14	2.10	13.80	16	4.25
23.15740	45.15990	2023	2	14	2.40	15.60	16	5.19
23.14880	45.15450	2023	2	14	3.00	11.80	16	5.53
23.14330	45.13520	2023	2	14	1.50	16.30	16	9.13
23.21000	45.19320	2023	2	14	1.30	16.30	16	9.70
23.17180	45.17530	2023	2	14	1.60	14.10	16	11.04
23.13390	45.16480	2023	2	14	1.50	17.90	16	12.16
23.09050	45.16840	2023	2	14	2.10	14.40	16	12.90
23.17720	45.19060	2023	2	14	2.00	16.50	16	13.79
23.11140	45.14150	2023	2	14	1.60	17.90	16	14.39
23.14580	45.15200	2023	2	14	1.90	13.60	16	15.65
23.10610	45.16500	2023	2	14	1.60	16.20	16	16.67
23.07090	45.16240	2023	2	14	1.60	15.60	16	17.90
23.15230	45.15030	2023	2	14	1.40	17.40	16	21.73
23.14070	45.15200	2023	2	14	2.40	12.50	16	23.30
23.10170	45.14230	2023	2	14	1.60	18.30	16	26.98
23.10610	45.15980	2023	2	14	1.90	16.90	16	27.17
23.09360	45.16920	2023	2	14	1.40	15.10	16	31.02
